Issue id,Summary,Description,Priority,Resolution,Status,Created,Resolved,Affects Version/s
13600308,Proper bulk load tracking,"As part of the incremental backup mechanism, HBase tracks which files were bulk-loaded (since the last backup).

This data is stored in the backup:system_bulk table. Entries are added when a bulk load occurs through the BackupObserver co-processor. Entries are deleted when an incremental backup is completed.

There are 2 flaws in this implementation:

1) Performing a full backup should clear the list. Imagine following scenario:
 * Create a full backup B1 of table T.
 * Perform a bulk load L1.
 * Take a full backup B2 of table T.
 * Take an incremental backup of table T.
 ** The data stored for this backup will include L1, even though that data is already present due to B2. (This is an inefficiency, not a real error.)

2) Performing a table deletion should clear the list of bulk-loaded files. Imagine the following scenario:
 * Create a full backup of table T.
 * Perform a bulk-load B1 into T.
 * Disable, delete and recreate T.
 * Create an incremental backup (taking a full backup instead is similar to the previous case)

 ** The backup will contain B1, even though it doesn't belong there.

 

Note that this *can also cause backup corruption* after a backup restores (which is how we encountered this issue), which makes this problem less niche than the above scenarios indicate. Backup restore effectively uses bulk loads as well, so users could run into following scenario, where they are trying to restore data corruption:
 * (create an environment with backup B1 (time t), backup B2 (time t2 > t).
 * Users notice data corruption, and restore backup B2 after clearing the table
 * Users notice data corruption is already present, and restore backup B1 after clearing the table.
 * Users find data corruption solved, and resume regular backup cycle from here on.
 ** Any incremental backup taken will contain the (possible corrupt) data from B2 (due to the restore operation using bulk operations). The backups will be affected until a FULL backup is taken after an incremental backup (so this could span a period of weeks assuming bi-weekly/monthly full backups).

A minimal reproduction example:
{code:java}
echo ""create 'table', 'cf'; put 'table', 'row1', 'cf:a', 'value1', 1400523142819"" | bin/hbase shell -n
bin/hbase backup create full file:/tmp/backup -t table -i
echo ""disable 'table'; drop 'table'"" | bin/hbase shell -n
# Empty
echo ""scan 'backup:system_bulk'"" | bin/hbase shell -n

bin/hbase restore file:/tmp/backup backup_1732787972748 -t ""table""
# 1 entry
echo ""scan 'backup:system_bulk'"" | bin/hbase shell -n

echo ""disable 'table'; drop 'table'"" | bin/hbase shell -n
# 1 entry
echo ""scan 'backup:system_bulk'"" | bin/hbase shell -necho ""create 'table', 'cf'; put 'table', 'row1', 'cf:b', 'value2', 1400523142819"" | bin/hbase shell -n
bin/hbase backup create full file:/tmp/backup -t table -i
echo ""scan 'backup:system_bulk'"" | bin/hbase shell -n

echo ""put 'table', 'row1', 'cf:b', 'value3', 1400523142819"" | bin/hbase shell -n
bin/hbase backup create incremental file:/tmp/backup -t table -i
# Emtpy
echo ""scan 'backup:system_bulk'"" | bin/hbase shell -n

echo ""disable 'table'; drop 'table'"" | bin/hbase shell -n
bin/hbase restore file:/tmp/backup backup_1732788098586 -t ""table""

# Will contain ""value1"" (unexpected) and ""value3"" (expected)
echo ""scan 'table'"" | bin/hbase shell -n
 {code}",Critical,,Open,28/Nov/24 13:10,,2.6.0
13601221,"When StoreFileTracker is FILE, unable to recognize StoreFileListFile after upgrade from 2.5 to 2.6","h1. Symptoms

After upgrading from HBase 2.5.10 to HBase 2.6.1, I observed an inconsistent read across versions.

Before the upgrade, I created a table with one row. Invoking a count command returns 1. After upgrading to 2.6.1, execute the same count command, it returns 0.
{code:java}
count 'test'

Old Version Result:
1 row(s)
Took 0.5582 seconds
=> 1

New Version Result: 
0 row(s)
Took 1.4439 seconds
=> 0 {code}
h1. Reproduce

It can be reproduced deterministically with the following steps

Step1: Start up the HBase cluster in 2.5.10 and execute the following commands
{code:java}
create 'test', 'cf', CONFIGURATION => {'hbase.store.file-tracker.impl' => 'FILE'}
put 'test', 'row', 'cf:q', 'value'{code}
Step2: Execute the count command in the old version
{code:java}
count 'test'

1 row(s)
Took 0.5582 seconds
=> 1 {code}
Step3: Stop the entire cluster, upgrade to 2.6.1 and execute the same count command
{code:java}
count 'test'

0 row(s)
Took 0.0842 seconds
=> 0{code}
h1. Analysis

The names of {{StoreFileListFile}} differ between the two versions:
 * In 2.5.10: {{f1}} or {{f2}}
 * In 2.6.1: {{{}f1.{timestamp{}}}} or {{{}f2.{timestamp{}}}}

The addition of a timestamp to the file name was introduced in HBASE-26791.

It can be resolved by handling missing timestamps by setting them to 0.

However, in the case of downgrading versions, the above approach does not work. A workaround is available:
 * Change the storefile tracker implementation from {{FILE}} > {{MIGRATION > DEFAULT}} before downgrading.",Critical,Fixed,Resolved,06/Dec/24 21:49,23/Dec/24 10:05,2.5.10
13599371,Static resources are not loaded on REST web UI pages in dev mode,"The HBase REST server component has a web UI (exposes an info servlet on the
hbase.rest.info.port, default: 8085).
 
While working on HBASE-28832 noticed that with the git cloned project, started REST server, on these  REST web UI pages the static resources (images, CSS, JS files) are not loaded (server responds with HTTP 404 Not Found). 
 
!image-2024-11-20-12-38-16-447.png|width=453,height=323!

 

In the downloaded HBase 2.5.9 distribution (production release) this was still working:

!screenshot-1.png|width=543,height=228!",Major,,Patch Available,20/Nov/24 11:38,,2.5.11
13601594,Phase 1: Enhance the full backup command to support continuous backups by introducing an additional flag,,Major,,In Progress,10/Dec/24 18:23,,2.6.0
13599532,Enhancing WALPlayer for Continuous Backup Capabilities,"*Add Support for Bulk-Loaded Files in WALPlayer*
Currently, WALPlayer lacks support for bulk-loaded files. We need to add functionality to handle bulk-loaded files both during the batching of WALs to generate HFiles and while replaying the WALs",Major,,In Progress,21/Nov/24 12:26,,2.6.0
13599496,Port HBASE-26932 to branch-3,"HBASE-26932 is landed before branch-3 is cut, we should include it in branch-3 too.",Major,Fixed,Resolved,21/Nov/24 07:43,28/Feb/25 16:11,
13599530,Developing a Custom ReplicationEndpoint to Support External Storage Integration,"*Develop a Custom Replication Endpoint*
Implement a custom replication endpoint to support the backup of WALs to external storage systems, such as HDFS-compliant storages (including HDFS, S3, ADLS, and GCS via respective Hadoop connectors).

*Support for Bulk-loaded Files*
Add functionality to back up bulk-loaded files in addition to regular WALs.

*Ensure Process Durability*
Ensure the backup process is durable, with no WALs being missed, even in the event of issues in the cluster.",Major,,In Progress,21/Nov/24 12:12,,2.6.0
13599770,Implement Custom ReplicationEndpoint to Enable WAL Backup to External Storage,,Major,Fixed,Resolved,23/Nov/24 10:01,28/Feb/25 14:36,
13594357,Incremental backup test missing explicit test for bulkloads,"Our incremental backup tests don't explicitly test our ability to backup and restore bulkloads. It'd be nice to have this to verify bulkloads work in the context of the backup/restore flow, and to avoid regressions in the future",Major,,Open,04/Oct/24 19:36,,
13599462,Alter table causes AccessDeniedException at the client side,"When altering a table there is a chance that the client catches some AccessDeniedExceptions:

 

 
{code:java}
#444021290, table=***, attempt=1/5 failed=1ops, last exception: org.apache.hadoop.hbase.security.AccessDeniedException: org.apache.hadoop.hbase.security.AccessDeniedException: Insufficient permissions (user=***, scope=default:***, family=***, params=[table=***,family=***],action=WRITE)
    at org.apache.hadoop.hbase.security.access.AccessController.prePut(AccessController.java:1388)
    at org.apache.hadoop.hbase.coprocessor.RegionObserver.prePut(RegionObserver.java:413)
    at org.apache.hadoop.hbase.regionserver.RegionCoprocessorHost$23.call(RegionCoprocessorHost.java:907)
    at org.apache.hadoop.hbase.regionserver.RegionCoprocessorHost$23.call(RegionCoprocessorHost.java:904)
    at org.apache.hadoop.hbase.coprocessor.CoprocessorHost$ObserverOperationWithoutResult.callObserver(CoprocessorHost.java:558)
    at org.apache.hadoop.hbase.coprocessor.CoprocessorHost.execOperation(CoprocessorHost.java:631)
    at org.apache.hadoop.hbase.regionserver.RegionCoprocessorHost.prePut(RegionCoprocessorHost.java:904)
    at org.apache.hadoop.hbase.regionserver.HRegion$MutationBatchOperation.callPreMutateCPHook(HRegion.java:4160)
    at org.apache.hadoop.hbase.regionserver.HRegion$MutationBatchOperation.access$800(HRegion.java:3610)
    at org.apache.hadoop.hbase.regionserver.HRegion$MutationBatchOperation$1.visit(HRegion.java:3685)
    at org.apache.hadoop.hbase.regionserver.HRegion$BatchOperation.visitBatchOperations(HRegion.java:3218)
    at org.apache.hadoop.hbase.regionserver.HRegion$MutationBatchOperation.checkAndPrepare(HRegion.java:3674)
    at org.apache.hadoop.hbase.regionserver.HRegion.batchMutate(HRegion.java:4447)
    at org.apache.hadoop.hbase.regionserver.HRegion.batchMutate(HRegion.java:4380)
    at org.apache.hadoop.hbase.regionserver.RSRpcServices.doBatchOp(RSRpcServices.java:1009)
    at org.apache.hadoop.hbase.regionserver.RSRpcServices.doNonAtomicBatchOp(RSRpcServices.java:927)
    at org.apache.hadoop.hbase.regionserver.RSRpcServices.doNonAtomicRegionMutation(RSRpcServices.java:892)
    at org.apache.hadoop.hbase.regionserver.RSRpcServices.multi(RSRpcServices.java:2855)
    at org.apache.hadoop.hbase.shaded.protobuf.generated.ClientProtos$ClientService$2.callBlockingMethod(ClientProtos.java:45008)
    at org.apache.hadoop.hbase.ipc.RpcServer.call(RpcServer.java:387)
    at org.apache.hadoop.hbase.ipc.CallRunner.run(CallRunner.java:132)
    at org.apache.hadoop.hbase.ipc.RpcExecutor$Handler.run(RpcExecutor.java:369)
    at org.apache.hadoop.hbase.ipc.RpcExecutor$Handler.run(RpcExecutor.java:349) {code}
 

 

This is because HBase updates the table owner when a table is altered. By updating the table, ZKPermissionWatcher receives the permission changes and tries to update the permission cache in AuthManager:

 

[https://github.com/apache/hbase/blob/rel/2.4.16/hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/AuthManager.java#L185-L192]
{code:java}
  private void updateTableCache(TableName table, ListMultimap<String, Permission> tablePerms) {
    PermissionCache<TablePermission> cacheToUpdate =
      tableCache.getOrDefault(table, new PermissionCache<>());
    clearCache(cacheToUpdate);
    updateCache(tablePerms, cacheToUpdate);
    tableCache.put(table, cacheToUpdate);
    mtime.incrementAndGet();
  } {code}
 

At the same time, AccessController is accessing the same reference of the permission cache in AuthManager:

[https://github.com/apache/hbase/blob/rel/2.4.16/hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/AuthManager.java#L298-L319]
{code:java}
  public boolean accessUserTable(User user, TableName table, Permission.Action action) {
    if (user == null) {
      return false;
    }
    if (table == null) {
      table = PermissionStorage.ACL_TABLE_NAME;
    }
    if (authorizeUserNamespace(user, table.getNamespaceAsString(), action)) {
      return true;
    }
    PermissionCache<TablePermission> tblPermissions =
      tableCache.getOrDefault(table, TBL_NO_PERMISSION);
    if (hasAccessTable(tblPermissions.get(user.getShortName()), action)) {
      return true;
    }
    for (String group : user.getGroupNames()) {
      if (hasAccessTable(tblPermissions.get(AuthUtil.toGroupEntry(group)), action)) {
        return true;
      }
    }
    return false;
  } {code}
 

I think this is a bug introduced in the previous refactoring: https://issues.apache.org/jira/browse/HBASE-21255

 

 ",Major,,In Progress,21/Nov/24 02:41,,2.4.16
13601645,Replace some deprecated calls,"While working on https://issues.apache.org/jira/browse/HBASE-28832 I noticed that there are several calls to deprecated methods.
 * {{java.net.URLEncoder.encode()}} - Deprecated. The resulting string may vary depending on the platform's default encoding. Instead, use the encode(String,String) method to specify the encoding.
 * java.net.URLEncoder.encode(String) -> java.net.URLEncoder.encode(String, Charset)
 * org.apache.hadoop.util.StringUtils.humanReadableInt(long) -> org.apache.hadoop.util.StringUtils.TraditionalBinaryPrefix.long2String(long, """", 1)
 * org.apache.hadoop.fs.FileSystem.getLength(Path) -> getFileStatus(Path).getLen()
 * org.apache.hadoop.hbase.ServerName.getStartcode() -> org.apache.hadoop.hbase.ServerName.getStartCode()

These will not be replaced as we'd need to add commons-text dependency which was decided no to do (see PR):
 * {{org.apache.commons.lang3.StringEscapeUtils.escapeHtml4()}} - Deprecated As of 3.6, use Apache Commons Text [StringEscapeUtils|https://commons.apache.org/proper/commons-text/javadocs/api-release/org/apache/commons/text/StringEscapeUtils.html] instead
 * {{org.apache.commons.lang3.StringEscapeUtils.escapeXml()}} - Deprecated As of 3.6, use Apache Commons Text [StringEscapeUtils|https://commons.apache.org/proper/commons-text/javadocs/api-release/org/apache/commons/text/StringEscapeUtils.html] instead",Major,Fixed,Resolved,11/Dec/24 07:45,20/Feb/25 09:24,4.0.0-alpha-1
13595719,Soft drop for destructive table actions,"When we administratively drop a table column or entire table, or truncate a table, the process begins rapidly. Procedures are scheduled for immediate execution that then modify or remove descriptors and state in META and on disk, and take unrecoverable actions at the HDFS layer. Although HFiles are copied to the archive in a destructive action, recovery scenarios are not automatic and involve some operator labor to reconstruct the table and re-import the archived data. If the HFileCleaner is not properly configured to facilitate such recovery then some data is not recoverable soon after procedure execution commences and all affected data is not recoverable within minutes. A customer faced with such an accident will be unhappy because the recovery scenarios available to them from this will involve either a restore from backup or from an earlier snapshot, and any changes committed more recently than the time of the last backup or last snapshot will be lost. 

An effective solution is very simple: We can easily prevent the deletion of the HFiles of a deleted table or table column family by taking a snapshot of the table immediately prior to taking any destructive actions. We set a TTL on the snapshot so housekeeping of truly unwanted HFiles remains no touch. Because we take a table snapshot all table structure and metadata is also captured and saved so fast recovery is possible, as either a restore from snapshot, or a clone from snapshot to a new table. For as long as the snapshot is retained it is straightforward to recover the table data by either restoring the table from the snapshot or cloning the snapshot to a new table, at the operator’s discretion. 

No manual actions are required to see the table or column family (or families) truly dropped. Once the snapshot TTL expires all the HFiles related to the dropped table become eligible for deletion. When the HFileCleaner chore executes after that time the HDFS level file deletes will commence with associated reduction in storage requirements. 

Design document is attached. 

I have a *working implementation* of this proposal based on a fork of branch-2.5. ",Major,,Open,16/Oct/24 18:34,,
